Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.030200,25.293,26.666,1.963,27.449,28.740
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.055899,25.700,26.703,1.671,27.586,29.743
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.081424,25.525,26.660,1.990,27.898,30.878
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.107235,25.812,23.311,1.877,27.926,28.378
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.133042,25.807,26.663,2.055,28.500,29.235
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.159582,26.540,26.695,1.890,27.229,29.389
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.184648,25.066,26.671,2.080,27.829,30.993
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.210656,26.008,23.298,1.709,27.486,28.284
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.236264,25.608,26.684,1.829,28.473,29.360
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.262721,26.457,26.654,1.982,27.419,29.557
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.288607,25.886,26.697,1.488,27.527,30.368
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.314178,25.571,23.303,1.879,27.348,28.100
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.340088,25.910,26.668,1.377,26.995,28.858
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.365003,24.915,26.681,2.031,27.818,30.623
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.390673,25.670,23.308,2.072,26.977,28.261
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.416230,25.557,26.664,1.369,27.512,29.368
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.442160,25.930,26.685,1.556,27.998,30.123
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.467990,25.829,26.671,2.100,28.203,30.964
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.494306,26.316,26.670,1.849,27.951,31.318
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.520301,25.995,23.309,1.890,27.784,28.631
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.546634,26.332,26.665,1.391,28.567,28.964
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.573085,26.452,26.666,2.051,28.054,29.178
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.599637,26.552,26.673,1.457,28.298,29.300
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.626510,26.873,26.648,1.376,27.788,29.074
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.653039,26.528,26.683,1.209,27.983,29.229
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.679592,26.553,26.647,1.387,28.111,29.323
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.706110,26.518,30.040,1.508,29.600,32.844
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.733740,27.630,26.667,1.904,29.651,31.882
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.761212,27.472,26.657,2.109,28.726,31.067
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.788019,26.807,26.648,1.847,29.068,30.907
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.815194,27.174,26.683,1.843,29.545,30.416
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.842695,27.501,26.644,1.975,28.067,29.559
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.869530,26.835,26.666,1.189,28.530,29.390
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.896029,26.500,26.668,1.992,29.002,29.558
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.923049,27.019,26.665,1.888,28.239,29.204
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.949478,26.429,26.660,1.730,28.744,29.434
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,46.976215,26.737,26.669,1.958,28.146,29.366
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.002591,26.377,26.658,1.719,28.792,29.647
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.029658,27.067,26.677,1.653,28.459,29.257
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.056055,26.397,26.667,2.004,29.208,29.527
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.083123,27.068,30.026,2.077,29.514,32.485
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.110814,27.692,23.305,1.747,27.450,28.099
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.136849,26.034,26.721,1.364,28.637,28.786
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.163565,26.717,26.612,1.883,28.030,28.681
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.190310,26.744,26.666,1.220,28.168,28.603
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.216431,26.121,26.670,2.004,28.689,29.152
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.243542,27.112,26.660,1.518,28.436,28.700
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.270160,26.618,30.052,1.721,28.792,32.134
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.296947,26.787,26.639,1.897,29.116,31.986
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.324283,27.336,26.655,1.708,29.026,31.305
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.351663,27.380,26.683,1.597,28.467,30.608
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.378442,26.780,26.634,1.635,28.604,30.463
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.404907,26.465,26.677,2.083,29.237,30.676
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.432442,27.535,30.021,1.633,29.884,33.161
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.460268,27.825,26.644,1.979,30.026,31.979
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.488359,28.091,26.657,1.867,29.665,30.545
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.516704,28.345,30.022,1.273,29.741,32.222
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.544683,27.979,26.633,1.684,29.654,30.877
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.572265,27.582,30.041,2.001,30.208,33.335
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.600735,28.470,26.638,1.704,29.946,31.503
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.628766,28.030,26.660,1.857,29.530,30.133
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.656207,27.441,30.011,2.031,30.190,32.703
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.684301,28.095,26.643,2.043,29.901,31.251
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.712812,28.511,30.038,1.338,29.994,32.779
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.740957,28.145,26.637,1.760,30.706,31.270
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.769648,28.691,30.032,1.929,29.326,32.612
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.796992,27.344,26.662,1.901,29.930,31.930
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.824985,27.993,26.638,1.885,29.304,30.574
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.852616,27.631,26.689,1.629,29.427,29.632
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.880128,27.512,30.002,1.868,29.113,32.122
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.907479,27.352,30.001,1.688,31.472,34.772
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.937027,29.548,26.661,1.866,29.111,31.885
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.964181,27.154,26.652,1.915,29.099,31.383
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,47.991352,27.171,26.687,1.885,28.961,30.898
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.018358,27.006,26.636,1.885,28.741,30.528
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.044910,26.552,26.659,2.148,29.384,30.636
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.072229,27.319,30.044,2.001,30.097,33.361
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.100280,28.051,26.639,1.971,30.057,31.949
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.128231,27.952,26.650,2.008,28.787,30.647
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.155230,26.999,26.672,1.742,28.659,30.320
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.181937,26.707,26.675,1.898,28.825,30.287
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.209079,27.142,26.645,1.631,28.769,29.791
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.235795,26.716,26.692,1.963,29.706,29.767
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.263614,27.819,26.657,1.828,28.457,28.605
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.290211,26.597,30.022,1.807,29.552,32.030
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.317610,27.399,26.647,2.075,29.336,31.278
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.344930,27.320,26.651,1.989,29.913,30.609
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.372673,27.743,30.029,2.110,29.982,32.894
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.400349,27.675,26.662,2.218,29.644,31.881
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.427920,27.572,26.641,2.044,29.565,30.950
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.455796,27.875,30.030,1.640,30.242,33.105
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.483834,28.038,33.309,2.115,38.169,38.376
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.520128,36.293,30.021,1.837,28.869,32.105
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.546843,26.716,26.659,2.081,29.658,32.048
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.574778,27.935,26.639,1.662,29.275,30.752
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.602062,27.283,26.667,1.939,29.307,30.136
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.629515,27.453,26.730,1.800,28.973,29.413
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.656692,27.178,29.963,2.096,29.697,32.198
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.684530,27.837,26.660,1.820,28.816,31.020
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.711216,26.686,26.688,2.087,28.389,31.022
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.737747,26.531,26.649,1.804,29.002,31.140
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.764803,27.057,26.664,1.894,29.074,30.747
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.792019,27.215,26.675,1.808,28.011,30.206
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.818283,26.265,26.630,1.651,29.483,30.572
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.845921,27.638,36.700,1.787,36.662,39.634
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.880527,34.605,26.668,1.986,29.417,31.697
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.907898,27.372,26.628,1.977,30.060,30.953
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.935911,28.012,26.675,1.966,29.140,29.616
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.963176,27.265,26.659,1.822,28.546,29.010
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,48.989472,26.297,30.057,2.162,29.720,32.770
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.017227,27.755,26.639,1.892,28.945,31.654
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.044147,26.919,26.685,1.971,28.331,31.419
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.070568,26.421,26.657,1.791,28.928,31.655
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.097764,27.196,26.661,1.671,27.993,31.119
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.124066,26.302,26.680,1.613,28.637,31.497
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.150445,26.379,26.643,1.952,29.116,31.761
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.177586,27.141,23.331,1.883,27.773,27.951
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.203416,25.830,26.644,1.901,28.222,28.765
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.229698,26.283,26.668,1.866,28.631,29.151
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.256274,26.576,26.656,1.973,28.307,29.231
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.282689,26.414,26.672,1.809,28.164,29.489
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.309020,26.331,26.670,1.749,28.322,29.829
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.335164,26.144,26.668,2.109,29.708,30.353
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.362792,27.628,26.667,2.016,28.864,29.392
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.389702,26.911,30.038,1.913,29.154,32.520
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.416703,27.001,23.277,2.091,28.497,28.795
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.443779,27.076,30.048,1.357,28.396,31.768
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.470311,26.532,26.681,1.763,28.655,31.916
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.496976,26.665,26.645,1.917,28.962,31.897
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.523776,26.800,26.669,2.092,28.514,31.766
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.550264,26.489,26.660,1.936,28.886,31.936
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.577281,27.016,26.665,1.831,28.981,31.585
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.604331,27.051,26.671,1.857,29.055,31.205
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.631430,27.098,26.652,1.890,28.994,30.758
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.658551,27.121,26.656,1.823,28.510,30.293
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.685666,27.115,26.651,1.345,28.483,29.828
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.712495,26.829,26.683,1.599,28.690,29.682
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.739213,26.718,26.657,1.901,29.266,29.621
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.766436,27.223,26.667,2.006,28.377,29.065
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.793123,26.687,26.682,1.619,27.435,29.059
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.818950,25.827,26.643,1.551,28.840,29.874
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.845897,26.947,26.671,1.821,28.490,29.598
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.872515,26.617,26.667,1.819,29.194,29.648
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.899517,27.002,26.671,2.100,29.206,29.316
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.926495,26.979,26.663,2.191,28.590,29.001
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.953282,26.787,26.678,1.702,28.821,28.893
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,49.980291,27.008,26.647,1.726,28.295,28.531
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.006676,26.385,26.679,1.851,28.008,28.825
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.032614,25.939,26.659,2.006,28.761,29.546
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.059599,26.984,26.653,1.724,28.578,29.214
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.086341,26.743,26.670,1.792,28.881,29.142
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.113204,26.863,30.053,1.972,29.086,32.333
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.140272,27.068,26.663,1.982,28.732,31.927
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.166892,26.620,26.653,2.056,29.649,31.961
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.194786,27.895,26.672,1.708,28.631,30.738
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.221369,26.583,26.659,2.022,28.327,30.815
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.248005,26.636,26.660,1.646,28.757,30.839
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.275088,27.083,26.630,1.621,29.157,30.385
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.302241,27.153,26.677,1.945,28.614,29.909
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.329175,26.934,26.666,1.619,28.752,29.641
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.355996,26.821,36.679,1.879,37.329,39.499
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.391353,35.356,26.684,1.941,28.628,30.827
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.418085,26.733,26.659,1.843,28.735,30.753
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.444684,26.598,26.678,2.077,28.208,30.832
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.470896,26.213,26.669,1.958,28.164,31.289
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.497106,26.209,23.297,1.856,28.029,28.376
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.523285,26.180,26.658,1.772,27.829,28.855
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.549291,26.006,26.662,1.742,28.054,29.511
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.575514,26.222,26.697,1.748,27.321,29.986
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.600865,25.351,23.307,1.912,27.057,27.941
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.626410,25.544,26.664,1.458,27.362,29.061
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.652163,25.753,26.678,1.577,28.119,29.986
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.678126,25.964,23.332,2.094,26.611,27.355
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.703276,25.150,26.667,1.418,27.386,28.872
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,50.728902,25.626,26.688,1.708,27.224,29.933
